sku,product_name,brand,main_cat,price,image_url,url,sub_cat,sub_cat2,target_surface,template_group,template_sub_type,search_text,base_name,variant_skus
533021,FLEX XFE 15 150 18-EC SET Random Orbital Çift Akülü Kablosuz Polisaj Makinesi Seti - Fırçasız Motor,FLEX,MAKİNE-EKİPMAN,42000,https://mgpolishing.com/wp-content/uploads/2025/11/533021_0.jpg,https://mtskimya.com/makine-ekipman/polisaj-makineleri/kablosuz-makineler/prd-flex-xfe-15-150-18-0-ec-orbital-akulu-cift-tabanli-polisaj-makinesi-seti,Polisaj Makineleri,Kablosuz Makineler,"Araç boyası, hassas boyalar, vernik, marin yüzeyler, akrilik cam",polisher_machine,da_polisher,"FLEX XFE 15 150 18-EC SET Random Orbital Çift Akülü Kablosuz Polisaj Makinesi Seti - Fırçasız Motor | Marka: FLEX | Kategori: Kablosuz Makineler | Güç Kaynağı: Battery (Akülü) | Voltaj: 18V | Orbit (mm): 15 | Motor Tipi: Brushless | Desteklenen Taban (mm): 150 | Pil Kapasitesi (Ah): 5 | Pil Sayısı: 2 | Hız Aralığı (rpm): 1350-4350 | Salınım Hızı (rpm): 2700-8700 | Hız Kademeleri: 4 | Ağırlık (kg): 2.1 | Çalışma Süresi (dk): 40 | Özellikler: 15mm salınım, Kömürsüz motor, CDC elektronik, Kablosuz, EMS koruma | Yüzeyler: Araç boyası, hassas boyalar, vernik, marin yüzeyler, akrilik cam | Özellikler: Kablosuz özgürlük - 2x 5.0Ah akü | 15mm salınım - hologramsız finisaj | Kömürsüz motor - sabit performans | Kablolu kadar güçlü | Kullanım: Tam şarjlı aküyü takın. 150mm tabanlık ve ped monte edin. 4 kademeli hız kadranından devir seçin. | FLEX XFE 15 150 18-EC Kablosuz Orbital Polisaj Makinesi, 18V çift akü, 15 mm salınım ve fırçasız motoruyla hologramsız finisaj ve hafif çizik giderme için profesyonel performans sunar! | Varyantlar: tek ebat, 533021",FLEX XFE 15 150 18-EC SET Random Orbital Çift Akülü Kablosuz Polisaj Makinesi Seti - Fırçasız Motor,533021
06008.056.001,Menzerna 113GZ Kesici Katı Cila Kahverengi Pirinç Zamak Alüminyum Parlatıcı – 1100 Gr,MENZERNA,ENDÜSTRİYEL,490,https://mgpolishing.com/wp-content/uploads/2025/11/06008.056.001_0.jpg,https://mtskimya.com/endustriyel/prd-menzerna-113gz-kesici-kati-cila-kahverengi-pirinc-zamak-aluminyum-parlatici-1100-gr,,,"Pirinç, zamak, alüminyum, dökme metal parçalar",industrial_products,metal_polish,"Menzerna 113GZ Kesici Katı Cila Kahverengi Pirinç Zamak Alüminyum Parlatıcı – 1100 Gr | Marka: MENZERNA | Kategori: ENDÜSTRİYEL | Hedef Yüzey: Pirinç, zamak, alüminyum, dökme metal parçalar | Teknik Özellikler: Tripel/diyatomlu toprak içerik, ağır aşındırıcılık, kesicilik 6/10, parlaklık 4/10, 1100 gr, kahverengi, yağlı formül | P240-280 zımparalanmış yüzeylerde kullanım, elektro kaplama öncesi temel görev, mat ve homojen yüzey sağlar | Kullanım Alanları: Kapı kolları, bağlantı parçaları, lambalar, müzik aletleri, makine parçaları, otomobil gövde trimleri, mobilya bileşenleri, tencere ve tavalar, çerçeveler, plakalar, jantlar, krom parçalar | Uyumluluk: Pirinç, zamak, demir içermeyen metaller, boyalı yüzeyler | Parlatma Aracı: Sisal / Sert Koton Fırça | Kullanım: Katı cilayı dönen keçeye temas ettirerek sürün, metal yüzeyi orta basınçla parlatın | Avantajlar: Güçlü aşındırıcı mineraller, ekonomik kullanım, az miktarda geniş yüzeylerde kullanılabilir | Sonrası: P14F veya 480W ile devam, P175 ile süper cilalama | Menzerna Endüstriyel Katı, Emülsiyon Kesici Parlatıcı Cilalar Yetkili Türkiye Dağıtıcısı MTS Kimya Güvencesi ile Satın Alın. Orijinal Ürün Garantisi. | Varyantlar: 1100 gr, 06008.056.001",Menzerna 113GZ Kesici Katı Cila Kahverengi Pirinç Zamak Alüminyum Parlatıcı,06008.056.001
07001.056.001,Menzerna 439T Kesici Katı Cila Yeşil Paslanmaz Çelik Alüminyum Pirinç Parlatıcı – 1100 Gr,MENZERNA,ENDÜSTRİYEL,749,https://mgpolishing.com/wp-content/uploads/2025/11/07001.056.001_0.jpg,https://mtskimya.com/endustriyel/prd-menzerna-439t-kesici-kati-cila-yesil-paslanmaz-celik-aluminyum-pirinc-parlatici-1100-gr,,,"Paslanmaz çelik, alüminyum, pirinç, metal yüzeyler",industrial_products,metal_polish,"Menzerna 439T Kesici Katı Cila Yeşil Paslanmaz Çelik Alüminyum Pirinç Parlatıcı – 1100 Gr | Marka: MENZERNA | Kategori: ENDÜSTRİYEL | Hedef Yüzey: Paslanmaz çelik, alüminyum, pirinç, metal yüzeyler | Teknik Özellikler: Ağır kesicilik 8/10, parlaklık 3/10, 1100 gr, yeşil, yağlı formül | Geniş uygulama yelpazesi, çok amaçlı katı cila | Ağır kesicilik: Derin çizikler, dairesel izler, portakal kabuğu görünümü, oksidasyon, zımpara izlerini rekor sürede giderir | Kullanım Alanları: Otomobil bileşenleri, jantlar, makine bileşenleri, tava-tencere setleri, çatal bıçak takımları, mobilya aksesuarı, mutfak lavaboları, banyo ekipmanları, marin güverte parçaları, el aletleri, tıbbi aletler, kalıp yapımı, lambalar, kapı kolları, kapı ve pencere çerçeveleri, plakalar, resim çerçeveleri, krom parçalar | Uyumluluk: Paslanmaz çelik, alüminyum, pirinç, demir içermeyen metaller, krom, değerli metaller | Parlatma Aracı: Sisal / Sert Koton Fırça | Kullanım: Katı cilayı dönen yüzeye sürün, metal parçayı orta-yüksek basınçla parlatın | Avantajlar: Güçlü aşındırıcı parçacıklar, fırçaya kolay sarılır, minimum tozlanma, kolay silinme | Sonrası: P126 / 480W / 480BLF ile devam | Menzerna Endüstriyel Katı, Emülsiyon Kesici Parlatıcı Cilalar Yetkili Türkiye Dağıtıcısı MTS Kimya Güvencesi ile Satın Alın. Orijinal Ürün Garantisi. | Varyantlar: 1100 gr, 07001.056.001",Menzerna 439T Kesici Katı Cila Yeşil Paslanmaz Çelik Alüminyum Pirinç Parlatıcı,07001.056.001
07006.056.001,Menzerna 495P Parlatıcı Katı Cila Beyaz Plastik Kompozit Değerli Metaller Boyalı Yüzey Parlatıcı – 1250 Gr,MENZERNA,ENDÜSTRİYEL,820,https://mgpolishing.com/wp-content/uploads/2025/11/07006.056.001_0.jpg,https://mtskimya.com/endustriyel/prd-menzerna-495p-parlatici-kati-cila-beyaz-plastik-kompozit-degerli-metaller-boyali-yuzey-parlatici-1250-gr,,,"Plastik, kompozit, değerli metaller",industrial_products,metal_polish,"Menzerna 495P Parlatıcı Katı Cila Beyaz Plastik Kompozit Değerli Metaller Boyalı Yüzey Parlatıcı – 1250 Gr | Marka: MENZERNA | Kategori: ENDÜSTRİYEL | Hedef Yüzey: Plastik, kompozit, değerli metaller | Teknik Özellikler: Kesicilik 4/10, parlaklık 7/10, 1250 gr, beyaz, orta yağlı formül | Renksiz ürün - renk bozulmalarını önlemek için beyaz ve açık renkli yüzeylerde kullanım | Hızlı kesme ve düşük ısı oluşumu | Çok amaçlı parlatıcı: Plastik, kompozit, paslanmaz çelik, boyalı yüzeyler, demir içermeyen metal yüzeylerin parlatılması | Kullanım Alanları: Otomobil iç parçaları, sanat ve zanaat ürünleri, resim çerçeveleri, mutfaklar, tekne ve yat yapımı, mobilya aksesuarları, keman ve piyano yapımı, paslanmaz çelik, kompozit materyaller, mutfak lavaboları, el aletleri, tava ve tencereler | Özel Uygulama: Klavye tuşlarının parlatılması için uygun | Uyumluluk: Plastik, kompozit, paslanmaz çelik, boyalı/vernikli yüzeyler, lak kaplamalar | Parlatma Aracı: Orta/Yumuşak Koton Fırça | Kullanım: Katı cilayı dönen fırçaya sürün, yüzeyi parlatın, final parlaklık elde edin | Avantajlar: Fırçaya kolay sarılır, etkili ısı dağılımı, hızlı ve yüksek parlaklık | Koton parlatma diskleri ile güzel ve eşit parlaklık | Sonrası: P175 süper parlatıcı ile ekstra parlaklık | Menzerna Endüstriyel Katı, Emülsiyon Kesici Parlatıcı Cilalar Yetkili Türkiye Dağıtıcısı MTS Kimya Güvencesi ile Satın Alın. Orijinal Ürün Garantisi. | Varyantlar: 1250 gr, 07006.056.001",Menzerna 495P Parlatıcı Katı Cila Beyaz Plastik Kompozit Değerli Metaller Boyalı Yüzey Parlatıcı,07006.056.001
07008.056.001,Menzerna 480W Parlatıcı Katı Cila Bej Pirinç Krom Zamak Alüminyum Kompozit Parlatıcı – 1200 Gr,MENZERNA,ENDÜSTRİYEL,610,https://mgpolishing.com/wp-content/uploads/2025/11/07008.056.001_0.jpg,https://mtskimya.com/endustriyel/prd-menzerna-480w-parlatici-kati-cila-bej-pirinc-krom-zamak-aluminyum-kompozit-parlatici-1200-gr,,,"Pirinç, krom, nikel, gümüş, bakır, değerli metaller",industrial_products,metal_polish,"Menzerna 480W Parlatıcı Katı Cila Bej Pirinç Krom Zamak Alüminyum Kompozit Parlatıcı – 1200 Gr | Marka: MENZERNA | Kategori: ENDÜSTRİYEL | Hedef Yüzey: Pirinç, krom, nikel, gümüş, bakır, değerli metaller | Teknik Özellikler: Kesicilik 2/10, parlaklık 8/10, 1200 gr, bej, orta yağlı formül | Yüksek parlaklık veren yağlı parlatıcı | Kaliteli parlatıcı içeriği sayesinde derin ve yoğun parlaklık | Kullanım Alanları: Kapı kolları, bağlantı parçaları, lambalar, müzik aletleri, makine parçaları, otomobil gövde trimleri, mobilya bileşenleri, tencere ve tavalar, çerçeveler, plakalar, jantlar, krom parçalar | Özel Tercih Alanları: Müzik aletleri, pirinç kapı aksesuarları, mobilyalar, saraçlık işleri | Uyumluluk: Pirinç, demir içermeyen metaller, krom, zamak, alüminyum, değerli metaller (altın, bakır, gümüş), plastik, kompozit | Parlatma Aracı: Orta/Yumuşak Koton Fırça | Kullanım: Katı cilayı dönen yüzeye sürün, metal yüzeyi parlatın, yüksek parlaklık elde edin | Avantajlar: Hızlı ve yüksek parlaklık, fırçaya kolay sarılır, otomatik ve manuel polisaj süreçlerinde kullanılabilir | Sonrası: P175 süper parlatıcı ile ekstra parlaklık | Menzerna Endüstriyel Katı, Emülsiyon Kesici Parlatıcı Cilalar Yetkili Türkiye Dağıtıcısı MTS Kimya Güvencesi ile Satın Alın. Orijinal Ürün Garantisi. | Varyantlar: 1200 gr, 07008.056.001",Menzerna 480W Parlatıcı Katı Cila Bej Pirinç Krom Zamak Alüminyum Kompozit Parlatıcı,07008.056.001
07163.056.001,Menzerna P14F Orta Kesici Katı Cila Beyaz Alüminyum Pirinç Paslanmaz Tek Adım Parlatıcı – 1300 Gr,MENZERNA,ENDÜSTRİYEL,820,https://mgpolishing.com/wp-content/uploads/2025/11/07163.056.001_0.jpg,https://mtskimya.com/endustriyel/prd-menzerna-p14f-orta-kesici-kati-cila-beyaz-aluminyum-pirinc-paslanmaz-tek-adim-parlatici-1300-gr,,,"Alüminyum, pirinç, paslanmaz çelik, tüm metal yüzeyler",industrial_products,metal_polish,"Menzerna P14F Orta Kesici Katı Cila Beyaz Alüminyum Pirinç Paslanmaz Tek Adım Parlatıcı – 1300 Gr | Marka: MENZERNA | Kategori: ENDÜSTRİYEL | Hedef Yüzey: Alüminyum, pirinç, paslanmaz çelik, tüm metal yüzeyler | Teknik Özellikler: Kesicilik 6/10, parlaklık 5/10, 1300 gr, beyaz, yağlı formül | Tek aşamada mükemmel kesim ve yüksek parlaklık | Geniş uygulama alanı: Çizikler, fırça izleri, zımpara izleri, oksidasyon ve diğer yüzey hasarlarını hızla giderir | Kullanım Alanları: Otomobil bileşenleri, jantlar, makine bileşenleri, tava-tencere setleri, çatal bıçak takımları, mobilya aksesuarı, mutfak lavaboları, banyo ekipmanları, marin güverte parçaları, el aletleri, tıbbi aletler, kalıp yapımı, lambalar, kapı kolları, kapı ve pencere çerçeveleri, plakalar, resim çerçeveleri | Uyumluluk: Paslanmaz çelik, alüminyum, pirinç, demir içermeyen metaller, krom, değerli metaller | Parlatma Aracı: Elyaf / Sisal / Sert Koton Fırça | Kullanım Şekilleri: 1) Ağır deforme yüzeylerde sert aşındırıcı cila izlerini yok etme, 2) Hızlı cilalama öncesi homojen ve pürüzsüz yüzey hazırlama, 3) Hafif deforme metal yüzeylerde tek adımda kesicilik ve parlaklık | Avantajlar: Güçlü aşındırıcı parçacıklar, fırçaya kolay sarılır, kolay silinme, düşük toz oluşumu, minimum maliyet/zaman | Pürüzsüz ve homojen yüzey bırakır | Menzerna Endüstriyel Katı, Emülsiyon Kesici Parlatıcı Cilalar Yetkili Türkiye Dağıtıcısı MTS Kimya Güvencesi ile Satın Alın. Orijinal Ürün Garantisi. | Varyantlar: 1300 gr, 07163.056.001",Menzerna P14F Orta Kesici Katı Cila Beyaz Alüminyum Pirinç Paslanmaz Tek Adım Parlatıcı,07163.056.001
07201.056.001,Menzerna P126 Parlatıcı Katı Cila Pembe Paslanmaz Çelik Değerli Metal Parlatıcı – 1300 Gr,MENZERNA,ENDÜSTRİYEL,680,https://mgpolishing.com/wp-content/uploads/2025/11/07201.056.001_0.jpg,https://mtskimya.com/endustriyel/prd-menzerna-p126-parlatici-kati-cila-pembe-paslanmaz-celik-degerli-metal-parlatici-1300-gr,,,"Paslanmaz çelik, krom, alüminyum",industrial_products,metal_polish,"Menzerna P126 Parlatıcı Katı Cila Pembe Paslanmaz Çelik Değerli Metal Parlatıcı – 1300 Gr | Marka: MENZERNA | Kategori: ENDÜSTRİYEL | Hedef Yüzey: Paslanmaz çelik, krom, alüminyum | Teknik Özellikler: Kesicilik 3/10, parlaklık 8/10, 1300 gr, pembe, az yağlı formül | Çok kısa sürede kusursuz parlaklık | Paslanmaz çelik için iki aşamalı parlatma işleminin son aşaması | Aşındırıcı ve aşırı ısınmayı önleyici özellikler | Kullanım Alanları: Otomobil bileşenleri, makine bileşenleri, tava-tencere setleri, çatal bıçak takımları, mobilya aksesuarı, mutfak lavaboları, banyo ekipmanları, marin güverte parçaları, el aletleri, tıbbi aletler, kalıp yapımı, lambalar, altın, gümüş, bakır | Uyumluluk: Paslanmaz çelik, değerli metaller (altın, gümüş, bakır, titanyum, çinko) | Parlatma Aracı: Yumuşak Koton Fırça | Kullanım Önerisi: 439T ile başlayın, P126 ile bitirin | Kullanım: Katı cilayı dönen yüzeye sürün, metal yüzeyi parlatın, ayna parlaklığı elde edin | Avantajlar: Kusursuz parlaklığı kolayca elde edin, ekonomik, hem manuel hem tam otomatik polisaj uygulamalarında kullanılabilir | Sonrası: P175 veya M5 ile süper finisaj | Menzerna Endüstriyel Katı, Emülsiyon Kesici Parlatıcı Cilalar Yetkili Türkiye Dağıtıcısı MTS Kimya Güvencesi ile Satın Alın. Orijinal Ürün Garantisi. | Varyantlar: 1300 gr, 07201.056.001",Menzerna P126 Parlatıcı Katı Cila Pembe Paslanmaz Çelik Değerli Metal Parlatıcı,07201.056.001
07933.056.001,Menzerna M5 Süper Parlatıcı Katı Cila Beyaz Değerli Metaller Paslanmaz Çelik Boyalı Yüzey Parlatıcı – 1300 Gr,MENZERNA,ENDÜSTRİYEL,2799,https://mgpolishing.com/wp-content/uploads/2025/11/07933.056.001_0.jpg,https://mtskimya.com/endustriyel/prd-menzerna-m5-super-parlatici-kati-cila-beyaz-degerli-metaller-paslanmaz-celik-boyali-yuzey-parlatici-1300-gr,,,"Altın, gümüş, platin, değerli metaller, mücevherat",industrial_products,metal_polish,"Menzerna M5 Süper Parlatıcı Katı Cila Beyaz Değerli Metaller Paslanmaz Çelik Boyalı Yüzey Parlatıcı – 1300 Gr | Marka: MENZERNA | Kategori: ENDÜSTRİYEL | Hedef Yüzey: Altın, gümüş, platin, değerli metaller, mücevherat | Teknik Özellikler: Kesicilik 1/10, parlaklık 10/10, 1300 gr, beyaz, kuru formül | Süper cila - birinci sınıf parlatıcı formül | Çok ince formüle edilen, ultra parlak, katı son aşama cilası | Değerli metaller için özel: Beyaz altın, gümüş, rodyum kaplama altın, titanyum, sert alaşımlar, paslanmaz çelik ve diğer değerli sert metallerin parlatılması | Mikro çizikleri giderir, yüksek ve ayna parlaklığı veren | Kuyumculuk kalitesi - kuyumculuk ve değerli metallerle ilgilenen sektörlerde oldukça popüler | Kullanım Alanları: Altın, gümüş, bakır, çinko, zirkon, titanyum, tekne ve yat yapımı, mobilya aksesuarları, otomobil bileşenleri, makine bileşenleri, tava-tencere setleri, çatal bıçak takımları, banyo ekipmanları, marin güverte parçaları, el aletleri, tıbbi aletler, kalıp yapımı, lambalar, kapı kolları, jantlar, krom parçalar | Uyumluluk: Değerli metaller (altın, gümüş, bakır, titanyum, çinko), paslanmaz çelik, pirinç, demir içermeyen metaller, krom, boyalı/vernikli yüzeyler | Parlatma Aracı: Yumuşak Koton / Patiska Fırça | Kullanım: Polisaj sürecinde kesme ve parlatma adımlarından sonra son kat cila olarak kullanın | Avantajlar: Göz alıcı derin ayna parlaklığı, benzersiz özel cilalama teknolojisi, ekonomik, arkasında iz bırakmaz, kolay uygulama | Yüzeyde derin ve ultra parlak görünüm | Menzerna Endüstriyel Katı, Emülsiyon Kesici Parlatıcı Cilalar Yetkili Türkiye Dağıtıcısı MTS Kimya Güvencesi ile Satın Alın. Orijinal Ürün Garantisi. | Varyantlar: 1300 gr, 07933.056.001",Menzerna M5 Süper Parlatıcı Katı Cila Beyaz Değerli Metaller Paslanmaz Çelik Boyalı Yüzey Parlatıcı,07933.056.001
07945.056.001,Menzerna P164 Orta Kesici Katı Cila Mavi Çok Amaçlı Yüzey Parlatıcı – 1250 Gr,MENZERNA,ENDÜSTRİYEL,739,https://mgpolishing.com/wp-content/uploads/2025/11/07945.056.001_0.jpg,https://mtskimya.com/endustriyel/prd-menzerna-p164-orta-kesici-kati-cila-mavi-cok-amacli-yuzey-parlatici-1250-gr,,,"Tüm metaller, değerli metaller, çok amaçlı yüzeyler",industrial_products,metal_polish,"Menzerna P164 Orta Kesici Katı Cila Mavi Çok Amaçlı Yüzey Parlatıcı – 1250 Gr | Marka: MENZERNA | Kategori: ENDÜSTRİYEL | Hedef Yüzey: Tüm metaller, değerli metaller, çok amaçlı yüzeyler | Teknik Özellikler: Kesicilik 4/10, parlaklık 7/10, 1250 gr, mavi, orta yağlı formül | Evrensel kullanım - tüm materyallerde uyumlu | Tek aşamada homojen ve pürüzsüz yüzey parlatma, rekor sürede sonuç | Kullanım Alanları: Otomobil iç parçaları, sanat ve zanaat ürünleri, resim çerçeveleri, tekne ve yat yapımı, mobilya aksesuarları, keman ve piyano yapımı, kompozit materyaller, otomobil bileşenleri, makine bileşenleri, tava-tencere setleri, çatal bıçak takımları, mutfak lavaboları, banyo ekipmanları, marin güverte parçaları, el aletleri, tıbbi aletler, kalıp yapımı, lambalar, kapı kolları, jantlar, krom parçalar | Uyumluluk: Alüminyum, paslanmaz çelik, pirinç, demir içermeyen metaller, krom, değerli metaller (altın, gümüş, bakır, titanyum, çinko), zamak, plastik/kompozit, boyalı/vernikli yüzeyler | Parlatma Aracı: Orta/Yumuşak Koton Fırça | Kullanım: Tek aşamada parlatma yapın, homojen ve pürüzsüz yüzey elde edin | Avantajlar: Tek adım uygulamada hafif kesicilik ve yüksek parlaklık, benzersiz özel cila teknolojisi, ekonomik | Kuyumculuk ve kıymetli materyallerde popüler | Menzerna Endüstriyel Katı, Emülsiyon Kesici Parlatıcı Cilalar Yetkili Türkiye Dağıtıcısı MTS Kimya Güvencesi ile Satın Alın. Orijinal Ürün Garantisi. | Varyantlar: 1250 gr, 07945.056.001",Menzerna P164 Orta Kesici Katı Cila Mavi Çok Amaçlı Yüzey Parlatıcı,07945.056.001
07984.056.001,Menzerna P175 Süper Parlatıcı Katı Cila Sarı Çok Amaçlı Yüzey Parlatıcı – 1300 Gr,MENZERNA,ENDÜSTRİYEL,2549,https://mgpolishing.com/wp-content/uploads/2025/11/07984.056.001_0.jpg,https://mtskimya.com/endustriyel/prd-menzerna-p175-super-parlatici-kati-cila-sari-cok-amacli-yuzey-parlatici-1300-gr,,,"Tüm yüzeyler, çok amaçlı",industrial_products,metal_polish,"Menzerna P175 Süper Parlatıcı Katı Cila Sarı Çok Amaçlı Yüzey Parlatıcı – 1300 Gr | Marka: MENZERNA | Kategori: ENDÜSTRİYEL | Hedef Yüzey: Tüm yüzeyler, çok amaçlı | Teknik Özellikler: Kesicilik 1/10, parlaklık 10/10, 1300 gr, sarı, az yağlı formül | Süper cila - tüm materyallerde kullanılabilen çok amaçlı ve çok yönlü | Yüzeylere yüksek ve ayna parlaklığı veren birinci sınıf parlatıcı formül | Son kat cila - son dokunuşu sağlar, gerçek parlaklığı ve renk derinliğini ortaya çıkarır | Ultra ince cila - küçük yüzey kusurlarını giderir, showroom kalitesinde parlaklık | Kullanım Alanları: Otomobil iç parçaları, sanat ve zanaat ürünleri, resim çerçeveleri, tekne ve yat yapımı, mobilya aksesuarları, keman ve piyano yapımı, kompozit materyaller, otomobil bileşenleri, makine bileşenleri, tava-tencere setleri, çatal bıçak takımları, mutfak lavaboları, banyo ekipmanları, marin güverte parçaları, el aletleri, tıbbi aletler, kalıp yapımı, lambalar, kapı kolları, jantlar, krom parçalar | Uyumluluk: Alüminyum, paslanmaz çelik, pirinç, demir içermeyen metaller, krom, değerli metaller (altın, gümüş, bakır, titanyum, çinko), zamak, plastik/kompozit, boyalı/vernikli yüzeyler | Parlatma Aracı: Yumuşak Koton / Patiska Fırça | Kullanım: Polisaj sürecinde kesme ve parlatma adımlarından sonra son kat cila olarak kullanın | Avantajlar: Göz alıcı derin ayna parlaklığı, benzersiz özel cila teknolojisi, ekonomik, pürüzsüz cilalama, arkasında iz bırakmaz, kolay uygulama | Menzerna Endüstriyel Katı, Emülsiyon Kesici Parlatıcı Cilalar Yetkili Türkiye Dağıtıcısı MTS Kimya Güvencesi ile Satın Alın. Orijinal Ürün Garantisi. | Varyantlar: 1300 gr, 07984.056.001",Menzerna P175 Süper Parlatıcı Katı Cila Sarı Çok Amaçlı Yüzey Parlatıcı,07984.056.001
700096,INNOVACAR SC1 SEALANT Hızlı Hidrofobik Seramik Bazlı Nano Koruma - 5 lt,INNOVACAR,DIŞ YÜZEY,9300,https://mgpolishing.com/wp-content/uploads/2025/11/700096_0.jpg,https://mtskimya.com/dis-yuzey/boya-koruma-urunleri/wax-ve-sprey-cilalar/prd-innovacar-sc1-sealant-hizli-hidrofobik-seramik-bazli-nano-koruma-5-lt,Boya Koruma Ürünleri,Wax ve Sprey Cilalar,"Araç boyası, tüm dış yüzeyler",paint_protection_quick,spray_wipe_sealant,"INNOVACAR SC1 SEALANT Hızlı Hidrofobik Seramik Bazlı Nano Koruma - 5 lt | Marka: INNOVACAR | Kategori: DIŞ YÜZEY > Boya Koruma Ürünleri > Wax ve Sprey Cilalar | Yüzey: Araç boyası, tüm dış yüzeyler | Dayanıklılık: Ay, ay | INNOVACAR SC1 SEALANT Hızlı Hidrofobik Seramik Bazlı Nano Koruma – 5 Litre | INNOVACAR SC1 SEALANT’IN FAYDALARI | Hızlı Uygulama, 8 Aya Kadar Seramik Bazlı Koruma | INNOVACAR SC1 SEALANT, gelişmiş nanoteknoloji ve moleküler film teknolojisi ile geliştirilen, boya yüzeyinde koruyucu ve su itici bir kaplama oluşturan tek adımda uygulanan profesyonel bir seramik bazlı sealant ürünüdür. | Özellikle cila veya seramik öncesi detaylı temizlik yapılmış yüzeylerde kullanıldığında, hem uygulama kolaylığı hem de uzun ömürlü bir koruma sunar. SC1’in etkisi, bakım adımları ile birlikte 8 aya kadar uzatılabilir. | Alt Tip: spray_wipe_sealant | Tek Kat Dayanıklılık (ay): 4 | Bakımlı Dayanıklılık (ay): 8 | Tüketim (ml): 30 | Kullanım: SP1 Prewash ve S2 Foamy ile aracı yıkayın, dekontaminasyon yapın. Araç tamamen kuru olmalıdır. | 4-8 aya kadar uzun süreli koruma | Nano koruma ve moleküler film teknolojisi | Varyantlar: 500 ml, 79417, 5 lt, 700096",INNOVACAR SC1 SEALANT Hızlı Hidrofobik Seramik Bazlı Nano Koruma,79417|700096
