target_sku,section_name,category_name,question_en,answer_en,url,article_id
Q2-RE30M,Q² Rim EVO,Q² Collection,How to apply ?,"At first, make sure the wheel is clean, dry, and free of oil or grime.

We recommend using Q²M Prep before applying the coating

Apply a liberal amount of Q² Rim EVO to the included applicator and suede. After application, wipe off immediately. Allow the coating to cure for at least 12 hours before driving.",https://gyeon.zendesk.com/hc/en-us/articles/360000931978-How-to-apply,360000931978
Q2-PR1000M,Q² Primer,Q² Collection,How to apply ?,With the use of a machine polisher and our Q²M Finish Pad.,https://gyeon.zendesk.com/hc/en-us/articles/360000922217-How-to-apply,360000922217
Q2-BS30M,Q² Booster,Q² Collection,How to apply ?,Please refer to the instruction manual that you find included with the product or here: http://gyeonquartz.com/wp-content/uploads/2018/01/paint-coating-manual-1.pdf,https://gyeon.zendesk.com/hc/en-us/articles/360000923578-How-to-apply,360000923578
Q2-SLE50M,Q² Syncro EVO,Q² Collection,Where to apply ?,This coating is designed for all painted surfaces of your vehicle.,https://gyeon.zendesk.com/hc/en-us/articles/360000911317-Where-to-apply,360000911317
Q2-MLE100M,Q² Mohs EVO,Q² Collection,How to apply ?,Please refer to the instruction manual that you find included with the product or here: https://gyeonquartz.com/wp-content/uploads/2022/01/paint-coatings-manual.pdf,https://gyeon.zendesk.com/hc/en-us/articles/360000900077-How-to-apply,360000900077
Q2-MTEL50M,Q² Matte EVO,Q² Collection,How to apply ?,Please refer to the instruction manual that you find included with the product or here: https://gyeonquartz.com/wp-content/uploads/2022/01/paint-coatings-manual.pdf,https://gyeon.zendesk.com/hc/en-us/articles/360000899477-How-to-apply,360000899477
Q2-PLE50M,Q² Pure EVO,Q² Collection,Can it be removed?,Yes - removal will require mechanical polishing with a compound and appropriate polishing pad.,https://gyeon.zendesk.com/hc/en-us/articles/360000896677-Can-it-be-removed,360000896677
Q2-OLE100M,Q² One EVO,Q² Collection,How long will it last ?,Q² One EVO will last up to 24 months/25k km.,https://gyeon.zendesk.com/hc/en-us/articles/360000895077-How-long-will-it-last,360000895077
_BRAND:gyeon:q2_general,Q² CanCoat Pro EVO,Q² Collection,Can I apply multiple layers? ,Yes.,https://gyeon.zendesk.com/hc/en-us/articles/360000901698-Can-I-apply-multiple-layers,360000901698
Q2-CCE200M,Q² CanCoat EVO,Q² Collection,How long will it last ?,Q² CanCoat EVO lasts up to 12 months / 12k km.,https://gyeon.zendesk.com/hc/en-us/articles/360000893917-How-long-will-it-last,360000893917
Q2-QV120M,Q² QuickView,Q² Collection,Can I apply multiple layers?,Yes - however it will not extend its durability.,https://gyeon.zendesk.com/hc/en-us/articles/360015760197-Can-I-apply-multiple-layers,360015760197
Q2-W175G,Q² Wax,Q² Collection,Can it be removed?,Yes - removal will require mechanical polishing with a compound and appropriate polishing pad or multiples use of strong chemicals such as Q²M APC 1:1.,https://gyeon.zendesk.com/hc/en-us/articles/360015807138-Can-it-be-removed,360015807138
_BRAND:gyeon:q2_general,Q² Flash EVO,Q² Collection,"The beading is gone, what to do?",Proceed with surface decontamination with Q²M Iron & Q²M Tar after a complete maintenance wash. Use Q²M Cure or Q²M WetCoat to restore initial repellency.,https://gyeon.zendesk.com/hc/en-us/articles/360004017737-The-beading-is-gone-what-to-do,360004017737
Q2-PPFE50M,Q² PPF EVO,Q² Collection,How long will it last?,Q² PPF EVO last up to 12 months.,https://gyeon.zendesk.com/hc/en-us/articles/360004004317-How-long-will-it-last,360004004317
Q2-TYA500M,Q² Tire,Q² Collection,Can I apply multiple layers? ,Yes,https://gyeon.zendesk.com/hc/en-us/articles/360000933317-Can-I-apply-multiple-layers,360000933317
Q2-LCR500M,Q² LeatherCoat REDEFINED,Q² Collection,Can I apply multiple layers?,Yes.,https://gyeon.zendesk.com/hc/en-us/articles/360000933017-Can-I-apply-multiple-layers,360000933017
Q2-LSE50M,Q² LeatherShield EVO,Q² Collection,Can I apply multiple layers? ,Yes,https://gyeon.zendesk.com/hc/en-us/articles/360000941258-Can-I-apply-multiple-layers,360000941258
Q2-AF120M,Q² AntiFog,Q² Collection,Can I apply multiple layers? ,No,https://gyeon.zendesk.com/hc/en-us/articles/360000941058-Can-I-apply-multiple-layers,360000941058
Q2-FCNA400M,Q² FabricCoat,Q² Collection,Can I apply multiple layers? ,Yes,https://gyeon.zendesk.com/hc/en-us/articles/360000931697-Can-I-apply-multiple-layers,360000931697
Q2-VE20M,Q² View EVO,Q² Collection,How long will it last ?,Q² View EVO last up to 24 months/50k km,https://gyeon.zendesk.com/hc/en-us/articles/360000931257-How-long-will-it-last,360000931257
Q2-TRE30M,Q² Trim EVO,Q² Collection,Can I apply multiple layers? ,Yes,https://gyeon.zendesk.com/hc/en-us/articles/360000932938-Can-I-apply-multiple-layers,360000932938
Q2-RE30M,Q² Rim EVO,Q² Collection,Can it be removed?,Yes - removal will require mechanical polishing with a compound and appropriate polishing pad.,https://gyeon.zendesk.com/hc/en-us/articles/360000922757-Can-it-be-removed,360000922757
Q2-PR1000M,Q² Primer,Q² Collection,Will it damage if not applied properly ?,"No, please mind basic rules of polishing machine usage.",https://gyeon.zendesk.com/hc/en-us/articles/360000931238-Will-it-damage-if-not-applied-properly,360000931238
Q2-BS30M,Q² Booster,Q² Collection,Can I apply multiple layers? ,No,https://gyeon.zendesk.com/hc/en-us/articles/360000930298-Can-I-apply-multiple-layers,360000930298
Q2-SLE50M,Q² Syncro EVO,Q² Collection,How to apply ?,Please refer to the instruction manual that you find included with the product or here: https://gyeonquartz.com/wp-content/uploads/2022/01/paint-coatings-manual.pdf,https://gyeon.zendesk.com/hc/en-us/articles/360000921458-How-to-apply,360000921458
Q2-MLE100M,Q² Mohs EVO,Q² Collection,How long will it last ?,Q² Mohs EVO last up to 36 MONTHS / 40KKM for 1 layer & 48 MONTHS / 50KKM for 2 layers.,https://gyeon.zendesk.com/hc/en-us/articles/360000900097-How-long-will-it-last,360000900097
Q2-MTEL50M,Q² Matte EVO,Q² Collection,Can I apply multiple layers? ,Yes.,https://gyeon.zendesk.com/hc/en-us/articles/360000899657-Can-I-apply-multiple-layers,360000899657
Q2-PLE50M,Q² Pure EVO,Q² Collection,How long will it last ?,Q² Pure EVO will last up to 36 months/40k km.,https://gyeon.zendesk.com/hc/en-us/articles/360000903558-How-long-will-it-last,360000903558
Q2-OLE100M,Q² One EVO,Q² Collection,Can it be removed?,Yes - removal will require mechanical polishing with a compound and appropriate polishing pad.,https://gyeon.zendesk.com/hc/en-us/articles/360000902898-Can-it-be-removed,360000902898
_BRAND:gyeon:q2_general,Q² CanCoat Pro EVO,Q² Collection,Can I apply it on top of a wax? ,"No, every ceramic coating requires excellent surface preparation and degreasing prior to application.",https://gyeon.zendesk.com/hc/en-us/articles/360000894497-Can-I-apply-it-on-top-of-a-wax,360000894497
Q2-CCE200M,Q² CanCoat EVO,Q² Collection,Can it be removed?,Yes - removal will require mechanical polishing with a compound and appropriate polishing pad.,https://gyeon.zendesk.com/hc/en-us/articles/360000901618-Can-it-be-removed,360000901618
Q2-QV120M,Q² QuickView,Q² Collection,How long will it last?,Q² QuickView can last up to 6 months/30k km,https://gyeon.zendesk.com/hc/en-us/articles/360015823058-How-long-will-it-last,360015823058
Q2-W175G,Q² Wax,Q² Collection,Can I apply multiple layers?,Yes.,https://gyeon.zendesk.com/hc/en-us/articles/360015739837-Can-I-apply-multiple-layers,360015739837
_BRAND:gyeon:q2_general,Q² Flash EVO,Q² Collection,How to maintain a vehicle coated with that product?,We recommend the use of Q²M Bathe+ and Q²M WetCoat during your normal wash routine. The coating is designed to resist chemicals ph. within 2 to 11. For further advice please contact your Certified Detailer.,https://gyeon.zendesk.com/hc/en-us/articles/360004017637-How-to-maintain-a-vehicle-coated-with-that-product,360004017637
Q2-PPFE50M,Q² PPF EVO,Q² Collection,Can I apply multiple layers ?,"Yes, however, it is not required.",https://gyeon.zendesk.com/hc/en-us/articles/360004004417-Can-I-apply-multiple-layers,360004004417
Q2-TYA500M,Q² Tire,Q² Collection,Can it be removed?,"Yes, with the use of Q²M TireCleaner.",https://gyeon.zendesk.com/hc/en-us/articles/360000933357-Can-it-be-removed,360000933357
Q2-LCR500M,Q² LeatherCoat REDEFINED,Q² Collection,Can it be removed?,Yes. Multiple clean of the surface with dedidcated leather cleaner will diminish Q² LeatherCoat REDEFINED.,https://gyeon.zendesk.com/hc/en-us/articles/360000933117-Can-it-be-removed,360000933117
Q2-LSE50M,Q² LeatherShield EVO,Q² Collection,How long will it last ?,Q² LeatherShield EVO lasts up to 18 months/30k km,https://gyeon.zendesk.com/hc/en-us/articles/360000941218-How-long-will-it-last,360000941218
Q2-AF120M,Q² AntiFog,Q² Collection,How long will it last ?,Q² AntiFog lasts up to 2 months.,https://gyeon.zendesk.com/hc/en-us/articles/360000940998-How-long-will-it-last,360000940998
Q2-FCNA400M,Q² FabricCoat,Q² Collection,How long will it last ?,Q² Fabric Coat last up to 6 months,https://gyeon.zendesk.com/hc/en-us/articles/360000931657-How-long-will-it-last,360000931657
Q2-VE20M,Q² View EVO,Q² Collection,How long does the product need to dry/cure ?,The product needs minimum 12h after application before being exposed to atmospherically impact and another 14 days with no detergent wash.,https://gyeon.zendesk.com/hc/en-us/articles/360000940398-How-long-does-the-product-need-to-dry-cure,360000940398
Q2-TRE30M,Q² Trim EVO,Q² Collection,How long will it last ?,Q² Trim EVO will last up to 36months/ 50k km.,https://gyeon.zendesk.com/hc/en-us/articles/360000932758-How-long-will-it-last,360000932758
Q2-RE30M,Q² Rim EVO,Q² Collection,Can I apply multiple layers?,Yes - please wait 1h in between layers.,https://gyeon.zendesk.com/hc/en-us/articles/360000932158-Can-I-apply-multiple-layers,360000932158
Q2-PR1000M,Q² Primer,Q² Collection,How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 2 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000931198-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000931198
Q2-BS30M,Q² Booster,Q² Collection,Can it be apply on PPF/Matte Paint/Vinyl/Carbon Fiber ?,"Yes, except matte finished surfaces.",https://gyeon.zendesk.com/hc/en-us/articles/360000920537-Can-it-be-apply-on-PPF-Matte-Paint-Vinyl-Carbon-Fiber,360000920537
Q2-SLE50M,Q² Syncro EVO,Q² Collection,Can it be removed?,Yes - removal will require mechanical polishing with a compound and appropriate polishing pad.,https://gyeon.zendesk.com/hc/en-us/articles/360000921838-Can-it-be-removed,360000921838
Q2-MLE100M,Q² Mohs EVO,Q² Collection,Can I apply multiple layers? ,"Yes - wait about 1h between layer, do not exceed 2h mark.",https://gyeon.zendesk.com/hc/en-us/articles/360000908418-Can-I-apply-multiple-layers,360000908418
Q2-MTEL50M,Q² Matte EVO,Q² Collection,Can it be apply on Glossy Part ?,It will not do any harm.,https://gyeon.zendesk.com/hc/en-us/articles/360000906498-Can-it-be-apply-on-Glossy-Part,360000906498
Q2-PLE50M,Q² Pure EVO,Q² Collection,Can I apply multiple layers? ,"Yes, although it's designed to be fully functional with just one layer.

Wait minimum 1h between layers.",https://gyeon.zendesk.com/hc/en-us/articles/360000903618-Can-I-apply-multiple-layers,360000903618
